"id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"22885","2011-09-11","2011/2012","8394","8370","0","0","744","801","805","877","53","Balanced","Little","55","Mixed","Organised","44","Normal","56","Normal","61","Normal","Organised","58","Medium","52","Press","68","Wide","43","Balanced","Little","40","Mixed","Organised","46","Normal","38","Normal","42","Normal","Organised","38","Medium","40","Press","53","Normal","draw"
"22887","2011-09-11","2011/2012","8581","8696","0","0","771","791","834","829","53","Balanced","Little","56","Mixed","Organised","73","Risky","72","Lots","39","Normal","Organised","47","Medium","37","Press","53","Normal","68","Fast","Little","56","Mixed","Organised","69","Risky","55","Normal","58","Normal","Organised","37","Medium","47","Press","54","Normal","draw"
"3195","2011-09-12","2011/2012","10261","10172","0","0","797","820","871","881","51","Balanced","Little","49","Mixed","Organised","36","Normal","48","Normal","52","Normal","Organised","44","Medium","43","Press","40","Normal","55","Balanced","Little","50","Mixed","Organised","60","Normal","50","Normal","60","Normal","Organised","45","Medium","45","Press","50","Normal","draw"
"22882","2011-09-12","2011/2012","7878","9864","0","4","841","","907","832","58","Balanced","Little","54","Mixed","Organised","54","Normal","55","Normal","61","Normal","Organised","45","Medium","47","Press","54","Normal","53","Balanced","Little","52","Mixed","Organised","54","Normal","59","Normal","55","Normal","Organised","54","Medium","49","Press","67","Wide","win"
"3199","2011-09-17","2011/2012","10261","10252","1","1","835","820","911","881","65","Balanced","Little","50","Mixed","Organised","45","Normal","55","Normal","50","Normal","Organised","35","Medium","45","Press","65","Normal","55","Balanced","Little","50","Mixed","Organised","60","Normal","50","Normal","60","Normal","Organised","45","Medium","45","Press","50","Normal","draw"
"3200","2011-09-17","2011/2012","9825","8655","3","4","791","868","871","941","55","Balanced","Little","65","Mixed","Organised","50","Normal","50","Normal","35","Normal","Organised","45","Medium","60","Press","55","Normal","75","Fast","Little","40","Mixed","Free Form","40","Normal","45","Normal","65","Normal","Free Form","50","Medium","40","Press","45","Normal","win"
"3201","2011-09-17","2011/2012","9850","8559","2","1","","738","","802","45","Balanced","Little","70","Long","Organised","55","Normal","70","Lots","50","Normal","Organised","40","Medium","55","Press","50","Normal","49","Balanced","Little","52","Mixed","Organised","48","Normal","64","Normal","66","Normal","Organised","34","Medium","54","Press","48","Normal","lose"
"3202","2011-09-17","2011/2012","8528","8668","1","3","837","782","897","882","60","Balanced","Little","50","Mixed","Organised","55","Normal","70","Lots","55","Normal","Organised","55","Medium","65","Press","60","Normal","35","Balanced","Little","50","Mixed","Organised","45","Normal","65","Normal","50","Normal","Organised","45","Medium","55","Press","65","Normal","win"
"3206","2011-09-17","2011/2012","8659","10003","0","3","749","784","844","853","66","Balanced","Little","34","Mixed","Organised","52","Normal","51","Normal","64","Normal","Organised","44","Medium","47","Press","64","Normal","60","Balanced","Little","65","Mixed","Organised","40","Normal","50","Normal","45","Normal","Organised","35","Medium","55","Press","60","Normal","win"
"3208","2011-09-17","2011/2012","10172","8602","3","0","800","794","848","858","55","Balanced","Little","55","Mixed","Organised","60","Normal","60","Normal","45","Normal","Organised","45","Medium","45","Press","50","Normal","51","Balanced","Little","49","Mixed","Organised","36","Normal","48","Normal","52","Normal","Organised","44","Medium","43","Press","40","Normal","lose"
"22980","2011-09-17","2011/2012","10205","7878","0","1","786","834","846","885","53","Balanced","Little","52","Mixed","Organised","54","Normal","59","Normal","55","Normal","Organised","54","Medium","49","Press","67","Wide","42","Balanced","Little","41","Mixed","Free Form","53","Normal","38","Normal","70","Lots","Free Form","50","Medium","48","Press","54","Normal","win"
"22982","2011-09-17","2011/2012","10267","9869","1","0","792","849","859","909","68","Fast","Little","53","Mixed","Organised","67","Risky","51","Normal","65","Normal","Organised","58","Medium","51","Press","55","Normal","41","Balanced","Little","40","Mixed","Organised","56","Normal","55","Normal","64","Normal","Free Form","40","Medium","48","Press","54","Normal","lose"
"22983","2011-09-17","2011/2012","9864","8661","1","0","792","857","848","908","53","Balanced","Little","52","Mixed","Organised","55","Normal","52","Normal","53","Normal","Free Form","47","Medium","48","Press","55","Normal","58","Balanced","Little","54","Mixed","Organised","54","Normal","55","Normal","61","Normal","Organised","45","Medium","47","Press","54","Normal","lose"
"22985","2011-09-17","2011/2012","8371","8634","0","8","902","773","962","827","43","Balanced","Little","34","Mixed","Free Form","59","Normal","25","Little","68","Lots","Free Form","67","High","43","Press","68","Wide","55","Balanced","Little","54","Mixed","Organised","56","Normal","69","Lots","68","Lots","Free Form","48","Medium","61","Press","68","Wide","win"
"22987","2011-09-17","2011/2012","8560","8302","0","1","838","795","898","862","68","Fast","Little","58","Mixed","Free Form","68","Risky","67","Lots","71","Lots","Free Form","57","Medium","58","Press","68","Wide","54","Balanced","Little","43","Mixed","Organised","54","Normal","51","Normal","60","Normal","Organised","49","Medium","49","Press","51","Normal","win"
"3203","2011-09-18","2011/2012","8456","9879","2","2","837","883","896","960","50","Balanced","Little","55","Mixed","Organised","45","Normal","55","Normal","40","Normal","Organised","45","Medium","35","Press","50","Normal","70","Fast","Little","60","Mixed","Organised","70","Risky","65","Normal","75","Lots","Free Form","65","Medium","65","Press","50","Normal","draw"
"3204","2011-09-18","2011/2012","8455","10260","1","3","869","905","949","955","65","Balanced","Little","40","Mixed","Organised","65","Normal","65","Normal","70","Lots","Free Form","45","Medium","45","Press","65","Normal","60","Balanced","Little","50","Mixed","Free Form","60","Normal","60","Normal","80","Lots","Free Form","35","Medium","55","Press","50","Normal","win"
"3205","2011-09-18","2011/2012","10194","8472","0","4","825","813","893","876","55","Balanced","Little","55","Mixed","Organised","55","Normal","65","Normal","55","Normal","Organised","45","Medium","55","Press","65","Normal","50","Balanced","Little","80","Long","Organised","30","Safe","70","Lots","35","Normal","Organised","25","Deep","65","Press","50","Normal","win"
"3207","2011-09-18","2011/2012","8650","8586","0","4","861","876","915","929","60","Balanced","Little","55","Mixed","Free Form","70","Risky","70","Lots","70","Lots","Organised","30","Deep","40","Press","60","Normal","60","Balanced","Little","50","Mixed","Organised","40","Normal","45","Normal","60","Normal","Organised","55","Medium","55","Press","50","Normal","win"
"22978","2011-09-18","2011/2012","8558","8394","1","2","806","786","876","848","43","Balanced","Little","40","Mixed","Organised","46","Normal","38","Normal","42","Normal","Organised","38","Medium","40","Press","53","Normal","68","Fast","Little","55","Mixed","Organised","72","Risky","70","Lots","54","Normal","Organised","51","Medium","58","Press","56","Normal","win"
"22979","2011-09-18","2011/2012","8696","9906","0","4","848","761","920","817","57","Balanced","Little","54","Mixed","Organised","58","Normal","69","Lots","79","Lots","Organised","58","Medium","48","Press","54","Normal","53","Balanced","Little","56","Mixed","Organised","73","Risky","72","Lots","39","Normal","Organised","47","Medium","37","Press","53","Normal","win"
"22981","2011-09-18","2011/2012","8370","8305","1","0","815","742","884","813","54","Balanced","Little","45","Mixed","Organised","38","Normal","54","Normal","57","Normal","Organised","59","Medium","39","Press","66","Normal","53","Balanced","Little","55","Mixed","Organised","44","Normal","56","Normal","61","Normal","Organised","58","Medium","52","Press","68","Wide","lose"
"22984","2011-09-18","2011/2012","8633","8581","0","1","784","905","834","962","68","Fast","Little","56","Mixed","Organised","69","Risky","55","Normal","58","Normal","Organised","37","Medium","47","Press","54","Normal","54","Balanced","Little","39","Mixed","Free Form","67","Risky","60","Normal","67","Lots","Free Form","68","High","55","Press","55","Normal","win"
"22986","2011-09-18","2011/2012","8603","8315","3","2","828","788","876","849","70","Fast","Little","69","Long","Organised","55","Normal","72","Lots","57","Normal","Organised","48","Medium","67","Double","55","Normal","37","Balanced","Little","51","Mixed","Organised","68","Risky","66","Normal","72","Lots","Free Form","42","Medium","40","Press","53","Normal","lose"
"22990","2011-09-20","2011/2012","8302","8371","0","0","768","816","829","889","55","Balanced","Little","54","Mixed","Organised","56","Normal","69","Lots","68","Lots","Free Form","48","Medium","61","Press","68","Wide","68","Fast","Little","58","Mixed","Free Form","68","Risky","67","Lots","71","Lots","Free Form","57","Medium","58","Press","68","Wide","draw"
"22992","2011-09-20","2011/2012","7878","8560","0","1","789","","849","839","54","Balanced","Little","43","Mixed","Organised","54","Normal","51","Normal","60","Normal","Organised","49","Medium","49","Press","51","Normal","53","Balanced","Little","52","Mixed","Organised","54","Normal","59","Normal","55","Normal","Organised","54","Medium","49","Press","67","Wide","win"
"22995","2011-09-20","2011/2012","8661","10205","0","2","838","791","903","842","42","Balanced","Little","41","Mixed","Free Form","53","Normal","38","Normal","70","Lots","Free Form","50","Medium","48","Press","54","Normal","53","Balanced","Little","52","Mixed","Organised","55","Normal","52","Normal","53","Normal","Free Form","47","Medium","48","Press","55","Normal","win"
"22988","2011-09-21","2011/2012","8315","9864","0","1","844","836","910","887","58","Balanced","Little","54","Mixed","Organised","54","Normal","55","Normal","61","Normal","Organised","45","Medium","47","Press","54","Normal","70","Fast","Little","69","Long","Organised","55","Normal","72","Lots","57","Normal","Organised","48","Medium","67","Double","55","Normal","win"
"22989","2011-09-21","2011/2012","8633","8696","0","0","751","881","811","935","53","Balanced","Little","56","Mixed","Organised","73","Risky","72","Lots","39","Normal","Organised","47","Medium","37","Press","53","Normal","54","Balanced","Little","39","Mixed","Free Form","67","Risky","60","Normal","67","Lots","Free Form","68","High","55","Press","55","Normal","draw"
"22994","2011-09-21","2011/2012","9869","9906","0","4","827","792","912","848","57","Balanced","Little","54","Mixed","Organised","58","Normal","69","Lots","79","Lots","Organised","58","Medium","48","Press","54","Normal","68","Fast","Little","53","Mixed","Organised","67","Risky","51","Normal","65","Normal","Organised","58","Medium","51","Press","55","Normal","win"
"22996","2011-09-21","2011/2012","8581","8370","2","1","752","790","803","832","53","Balanced","Little","55","Mixed","Organised","44","Normal","56","Normal","61","Normal","Organised","58","Medium","52","Press","68","Wide","68","Fast","Little","56","Mixed","Organised","69","Risky","55","Normal","58","Normal","Organised","37","Medium","47","Press","54","Normal","lose"
"22997","2011-09-21","2011/2012","8634","10267","2","2","838","929","898","966","41","Balanced","Little","40","Mixed","Organised","56","Normal","55","Normal","64","Normal","Free Form","40","Medium","48","Press","54","Normal","43","Balanced","Little","34","Mixed","Free Form","59","Normal","25","Little","68","Lots","Free Form","67","High","43","Press","68","Wide","draw"
"22991","2011-09-22","2011/2012","8394","8603","3","4","777","794","841","884","37","Balanced","Little","51","Mixed","Organised","68","Risky","66","Normal","72","Lots","Free Form","42","Medium","40","Press","53","Normal","43","Balanced","Little","40","Mixed","Organised","46","Normal","38","Normal","42","Normal","Organised","38","Medium","40","Press","53","Normal","win"
"22993","2011-09-22","2011/2012","8305","8558","0","1","785","788","851","881","68","Fast","Little","55","Mixed","Organised","72","Risky","70","Lots","54","Normal","Organised","51","Medium","58","Press","56","Normal","54","Balanced","Little","45","Mixed","Organised","38","Normal","54","Normal","57","Normal","Organised","59","Medium","39","Press","66","Normal","win"
"3209","2011-09-24","2011/2012","8559","9825","0","3","862","","948","","75","Fast","Little","40","Mixed","Free Form","40","Normal","45","Normal","65","Normal","Free Form","50","Medium","40","Press","45","Normal","45","Balanced","Little","70","Long","Organised","55","Normal","70","Lots","50","Normal","Organised","40","Medium","55","Press","50","Normal","win"
"3210","2011-09-24","2011/2012","10003","8455","1","4","885","749","956","847","60","Balanced","Little","50","Mixed","Free Form","60","Normal","60","Normal","80","Lots","Free Form","35","Medium","55","Press","50","Normal","66","Balanced","Little","34","Mixed","Organised","52","Normal","51","Normal","64","Normal","Organised","44","Medium","47","Press","64","Normal","win"
"3211","2011-09-24","2011/2012","8602","8650","1","2","852","768","923","840","60","Balanced","Little","50","Mixed","Organised","40","Normal","45","Normal","60","Normal","Organised","55","Medium","55","Press","50","Normal","55","Balanced","Little","55","Mixed","Organised","60","Normal","60","Normal","45","Normal","Organised","45","Medium","45","Press","50","Normal","win"
"3212","2011-09-24","2011/2012","8668","8456","0","2","885","846","959","892","70","Fast","Little","60","Mixed","Organised","70","Risky","65","Normal","75","Lots","Free Form","65","Medium","65","Press","50","Normal","60","Balanced","Little","50","Mixed","Organised","55","Normal","70","Lots","55","Normal","Organised","55","Medium","65","Press","60","Normal","win"
